0.35380,1,2.03684,0.05376
0.74778,1,0.50819,0.07992
1.42543,1,1.11965,0.07586
1.45695,1,1.73111,0.06451
0.19463,1,0.81392,0.17550
-0.8265,1,-0.4090,0.16726
-0.2608,1,-0.7147,0.15053
-1.4821,1,-1.9376,0.30692
-1.3009,1,-1.0204,0.16308
1.83517,1,1.11965,0.07168
-0.2135,1,-0.7147,0.24731
0.07013,1,-1.0204,0.22102
-0.9069,1,-0.7147,0.27718
-0.1047,1,0.50819,0.09438
1.06295,1,1.11965,0.07646
0.13947,1,0.50819,0.12783
-1.0240,1,-1.0204,0.23416
-0.1188,1,-0.4090,0.12783
-0.6700,1,-0.4090,0.19940
0.05437,1,-0.1032,0.10991
1.53575,1,1.73111,0.07407
-0.6989,1,-1.0204,0.17550
2.65466,1,1.73111,0.04898
-1.3805,1,-1.6319,0.28255
-0.3380,1,0.20245,0.13859
-0.7651,1,-0.7147,0.24611
0.00236,1,-0.4090,0.20537
1.55150,1,0.81392,0.10991
-0.3553,1,0.20245,0.11230
-1.5121,1,-1.6319,0.34277
-0.4871,1,-0.4090,0.16356
0.03861,1,0.20245,0.10334
2.24491,1,1.73111,0.05017
-1.6003,1,-1.3261,0.31887
-0.8596,1,-0.7147,0.30585
-1.1007,1,-1.3261,0.22939
0.19620,1,0.81392,0.09557
0.96053,1,-0.4090,0.11589
0.76354,1,0.81392,0.08422
-0.8754,1,-0.4090,0.21135
-0.1268,1,0.81392,0.13966
-1.4786,1,-1.6319,0.25806
-0.5602,1,-0.1032,0.20908
1.29936,1,-0.4090,0.09796
-0.3868,1,1.11965,0.10382
0.47987,1,0.81392,0.07407
-0.5602,1,-0.7147,0.20418
-0.1246,1,-0.4090,0.17443
1.86669,1,0.50819,0.04778
1.45695,1,1.11965,0.04778
-1.1433,1,-1.3261,0.42054
2.37288,1,0.81392,0.08960
-1.5019,1,-1.6319,0.40250
-0.6863,1,-1.0204,0.26989
-1.4217,1,-1.6319,0.32494
-0.1820,1,0.50819,0.16367
0.33804,1,-0.1032,0.12771
0.96652,1,-0.4090,0.11469
-1.4080,1,-1.0204,0.21851
0.21855,1,0.20245,0.09784
1.34663,1,1.11965,0.04659
-0.0874,1,0.20245,0.09796
2.48130,1,1.42538,0.04408
0.66741,1,0.81392,0.08841
0.36956,1,1.11965,0.11469
-1.4368,1,-1.6319,0.22939
-1.3089,1,-1.6319,0.35364
-0.8073,1,-1.3261,0.21100
-0.9567,1,-1.0204,0.19832
-0.4026,1,1.11965,0.10991
0.47987,1,0.81392,0.10382
1.01569,1,0.50819,0.07168
0.40107,1,1.11965,0.10991
1.06297,1,0.81392,0.07395
0.35380,1,1.11965,0.09199
-0.0417,1,0.50819,0.09187
-0.6232,1,-0.4090,0.17801
1.14176,1,0.20245,0.07407
1.86669,1,2.03684,0.04647
-1.4270,1,-1.0204,0.30107
0.96841,1,0.20245,0.10035
0.47987,1,0.81392,0.07156
-1.3324,1,-1.6319,0.34277
-0.7808,1,-0.4090,0.15412
1.14176,1,0.81392,0.11589
1.26784,1,1.11965,0.07168
0.69262,1,0.50819,0.08183
-0.4184,1,2.34257,0.18518
1.03595,1,1.73111,0.05603
1.14176,1,0.20245,0.09737
1.28360,1,0.50819,0.08124
1.06297,1,1.11965,0.06690
2.27643,1,0.81392,0.04181
0.43259,1,0.50819,0.09677
-1.4585,1,-1.6319,0.28793
0.82658,1,0.81392,0.07992
-1.0629,1,0.20245,0.17443
-0.7966,1,-1.3261,0.17801
-0.7071,1,-0.7147,0.19940
0.54921,1,-0.7147,0.14695
0.45860,1,0.50819,0.10979
0.24348,1,-0.1032,0.10393
0.13317,1,-0.1032,0.13978
0.92113,1,0.20245,0.08602
-1.0172,1,-0.7147,0.19342
-1.3876,1,-0.7147,0.22329
1.40967,1,1.11965,0.08004
1.45695,1,0.20245,0.08721
1.29936,1,1.11965,0.05615
-0.4656,1,0.20245,0.11350
-0.6784,1,-0.1032,0.19940
-1.5555,1,-1.6319,0.34277
0.27500,1,0.81392,0.08363
0.84549,1,0.20245,0.08482
0.82658,1,0.50819,0.10394
0.59019,1,0.50819,0.15710
-0.2868,1,0.50819,0.15161
-0.3553,1,-0.7147,0.16367
-1.0251,1,-1.3261,0.24133
2.00852,1,1.11965,0.06212
0.74778,1,0.81392,0.09199
-1.5530,1,-1.9376,0.41851
0.19620,1,1.42538,0.07048
-1.4419,1,-1.6319,0.26511
0.22772,1,-0.4090,0.13500
0.43259,1,0.50819,0.13978
-0.0401,1,-0.4090,0.16606
-0.2584,1,-0.7147,0.15161
-1.5409,1,-1.6319,0.22329
-0.0465,1,-0.7147,0.16965
-0.9069,1,-1.3261,0.27718
0.13317,1,0.50819,0.09796
2.11884,1,1.73111,0.04420
1.61454,1,0.20245,0.08602
0.07013,1,-0.7147,0.22222
2.71769,1,2.03684,0.04540
0.05437,1,-0.4090,0.18757
-1.5668,1,-1.6319,0.24599
0.96841,1,0.81392,0.06798
0.29076,1,0.50819,0.12771
1.92973,1,0.81392,0.06451
-0.4341,1,-0.4090,0.18160
0.59019,1,-0.1032,0.10274
0.60595,1,-0.7147,0.13966
-1.0480,1,-1.0204,0.18160
-0.7357,1,-0.4090,0.20585
-1.5059,1,-1.6319,0.40250
-0.7588,1,-0.4090,0.16965
-1.3114,1,-1.6319,0.28183
0.19620,1,1.11965,0.10274
0.18044,1,0.50819,0.15770
0.68474,1,-0.1032,0.10382
1.37815,1,1.73111,0.04540
-0.2731,1,-0.7147,0.18160
-0.3553,1,-0.4090,0.15770
-0.3159,1,-0.7147,0.14934
-1.4112,1,-1.6319,0.34289
-0.5699,1,-1.0204,0.19115
0.22772,1,0.20245,0.13142
-0.0244,1,-0.7147,0.19952
0.43259,1,1.73111,0.07992
0.49563,1,0.50819,0.09187
-0.1977,1,-0.4090,0.15173
-1.2615,1,-1.0204,0.18637
0.66898,1,0.50819,0.08004
1.51999,1,1.42538,0.04659
1.11024,1,1.11965,0.06690
0.33804,1,0.50819,0.08721
0.68474,1,0.20245,0.09199
0.63746,1,0.81392,0.13381
-0.8344,1,-1.0204,0.17431
-1.0960,1,-1.0204,0.16606
0.86597,1,0.50819,0.06690
0.15681,1,-0.4090,0.13978
-0.7651,1,-0.7147,0.15770
-1.3718,1,-1.6319,0.33094
-1.0629,1,-1.0204,0.16965
-0.5733,1,-1.0204,0.19832
1.29936,1,0.81392,0.04420
-0.8580,1,-0.7147,0.14695
1.70910,1,-0.1032,0.10394
0.18044,1,0.81392,0.11827
-0.6295,1,0.50819,0.16356
0.30809,1,0.81392,0.09545
2.37099,1,0.50819,0.03225
1.28360,1,1.73111,0.05017
-0.5444,1,0.20245,0.11589
0.35380,1,1.11965,0.09198
-0.9185,1,0.20245,0.17323
1.45695,1,0.50819,0.07407
-0.1880,1,-0.7147,0.19940
-0.5444,1,-0.4090,0.18745
0.03861,1,0.50819,0.15161
7.44549,1,-1.0204,0.15770
0.43259,1,-0.1032,0.16726
0.85809,1,1.42538,0.08004
-1.3876,1,-1.6319,0.30585
-0.1205,1,-0.4090,0.13966
-0.4798,1,0.20245,0.12532
1.03145,1,0.81392,0.07765
-0.1287,1,-0.1032,0.12186
-0.1694,1,-0.7147,0.12771
1.37815,1,1.11965,0.08602
-1.2063,1,-0.4090,0.21087
0.60595,1,0.81392,0.08243
0.19620,1,1.11965,0.12783
1.65079,1,0.81392,0.03213
-1.0944,1,-1.3261,0.24970
0.06291,1,0.81392,0.11577
0.88961,1,0.50819,0.13381
-1.3608,1,-1.0204,0.29271
1.15752,1,1.42538,0.06212
1.14176,1,0.50819,0.07885
1.77213,1,0.50819,0.09796
0.62171,1,-0.7147,0.13978
-1.3797,1,-1.3261,0.27598
-0.1426,1,1.11965,0.19713
-0.8060,1,-0.7147,0.30824
-0.7414,1,-1.0204,0.19952
-1.2905,1,-1.3261,0.32497
-0.4184,1,0.50819,0.15173
-1.0840,1,-1.0204,0.19916
0.81082,1,-0.1032,0.07526
0.07705,1,0.20245,0.12771
-0.1473,1,-0.1032,0.13859
2.35523,1,1.73111,0.04898
-0.8233,1,-0.7147,0.21135
-1.5972,1,2.03684,0.05854
0.66583,1,0.20245,0.08900
0.52715,1,0.81392,0.14695
1.70910,1,0.81392,0.06212
-1.4524,1,-1.6319,0.39047
0.55867,1,-0.1032,0.13381
0.26712,1,-0.1032,0.14814
-1.1478,1,-1.0204,0.22329
0.46411,1,0.50819,0.12425
0.54291,1,0.20245,0.08602
-1.1729,1,-0.7147,0.18148
0.74778,1,0.81392,0.09199
-0.9069,1,-0.7147,0.18756
-0.9069,1,-0.7147,0.19354
-0.5145,1,0.20245,0.15053
-0.8934,1,-1.0204,0.17550
0.19620,1,0.50819,0.13978
0.49563,1,-0.7147,0.13966
-1.4489,1,-1.6319,0.34283
-0.2292,1,0.81392,0.09796
0.27500,1,0.50819,0.14575
0.35380,1,-0.7147,0.15173
0.82658,1,0.81392,0.09199
-1.2066,1,-1.3261,0.23524
-0.2056,1,-0.4090,0.13977
-0.3080,1,0.50819,0.11589
-0.8522,1,0.20245,0.13966
-0.0874,1,0.20245,0.12783
-0.7251,1,-1.0204,0.16248
0.19620,1,0.20245,0.14575
0.63746,1,1.11965,0.12186
0.70050,1,0.81392,0.09199
-0.3080,1,-0.4090,0.16248
-0.1410,1,0.20245,0.12293
-1.2300,1,-0.7147,0.18745
-0.4972,1,1.11965,0.15412
1.33087,1,1.42538,0.05017
-0.1331,1,0.20245,0.12783
-0.1189,1,0.20245,0.18996
0.16469,1,0.81392,0.13381
-1.5089,1,-0.1032,0.09199
1.14176,1,0.50819,0.07287
-0.7926,1,-0.7147,0.21003
-0.1662,1,-0.1032,0.14934
-0.9148,1,-0.7147,0.19342
-1.4506,1,-1.6319,0.32974
0.76354,1,1.11965,0.06571
1.12600,1,0.20245,0.07347
-1.3009,1,-1.3261,0.19952
0.92586,1,0.81392,0.09187
0.02285,1,0.50819,0.07407
0.87385,1,1.11965,0.07407
0.87385,1,1.11965,0.06212
2.32371,1,1.73111,0.05615
-0.2923,1,1.73111,0.09187
-0.1559,1,-0.7147,0.21027
1.39391,1,1.73111,0.04301
1.80365,1,1.11965,0.05603
-1.5040,1,-1.6319,0.37240
-0.5917,1,-1.0204,0.16308
-1.5924,1,-1.9376,0.46117
0.66898,1,-0.1032,0.09916
0.25924,1,0.81392,0.11587
-0.1898,1,-0.7147,0.20549
1.65150,1,2.03684,0.03823
1.54993,1,0.20245,0.06093
-1.1019,1,-1.0204,0.27001
-0.7177,1,-1.0204,0.17437
-1.1137,1,-1.9376,0.23524
0.82658,1,0.50819,0.09080
-0.1662,1,0.50819,0.12783
1.23632,1,1.73111,0.05376
1.34663,1,0.50819,0.07526
1.45695,1,1.42538,0.04181
-0.3238,1,0.20245,0.13978
0.82658,1,-0.7147,0.14934
-1.2242,1,-1.6319,0.21732
-1.0487,1,-0.7147,0.15149
-0.6185,1,-1.0204,0.18136
-1.1664,1,-0.7147,0.18494
0.77142,1,1.11965,0.09080
-1.2945,1,-1.6319,0.35364
1.37815,1,1.42538,0.05614
0.04491,1,1.11965,0.16845
1.15752,1,0.50819,0.12174
-0.6863,1,-0.7147,0.22939
1.22056,1,0.81392,0.12783
0.33173,1,0.20245,0.07992
-1.2810,1,-1.6319,0.30465
0.74179,1,0.81392,0.06690
-1.0779,1,-1.0204,0.40250
-0.2765,1,-0.7147,0.17323
0.79506,1,0.81392,0.13381
-1.0345,1,-1.6319,0.18745
0.81082,1,0.81392,0.07992
0.27500,1,0.81392,0.09557
1.29936,1,0.81392,0.09796
-1.1732,1,-0.7147,0.17192
0.22396,1,1.73111,0.06212
1.04721,1,1.42538,0.06690
-0.5129,1,-0.7147,0.14575
0.08589,1,-0.7147,0.18160
-1.3874,1,-1.3261,0.29390
0.57443,1,1.42538,0.14575
0.69432,1,0.20245,0.12066
-0.8048,1,-1.0204,0.25866
-0.7335,1,-1.3261,0.21744
-1.4553,1,-1.6319,0.34169
-1.3513,1,-1.3261,0.22329
1.69334,1,1.73111,0.06212
-0.7020,1,-0.7147,0.20549
-0.2292,1,-0.1032,0.14575
-0.0475,1,-0.1032,0.12054
2.87529,1,-0.7147,0.08482
-1.5097,1,-1.6319,0.24719
1.55938,1,1.42538,0.05615
-0.9699,1,-0.7147,0.19115
1.22056,1,1.11965,0.05495
0.47987,1,0.20245,0.08004
0.80294,1,1.42538,0.06690
-0.1347,1,-0.4090,0.17562
1.08251,1,1.11965,0.05603
1.39391,1,1.42538,0.05615
1.92973,1,1.42538,0.05017
0.22772,1,0.50819,0.08602
2.14248,1,1.11965,0.05005
-1.5294,1,-1.9376,0.27718
0.40107,1,0.20245,0.08243
1.07873,1,1.73111,0.05603
1.09448,1,1.42538,0.06810
-1.6633,1,-1.9376,0.36666
-1.3954,1,1.73111,0.04181
0.33804,1,-0.4090,0.15161
0.35380,1,0.50819,0.08959
1.01569,1,1.73111,0.05854
-0.5759,1,-0.4090,0.18996
-1.0992,1,-0.4090,0.19115
-0.0599,1,-0.4090,0.16356
0.60595,1,1.42538,0.07048
-0.4341,1,-0.7147,0.18745
0.66898,1,0.50819,0.06810
0.70050,1,0.81392,0.09796
-1.4348,1,-1.3261,0.28195
1.12600,1,1.73111,0.06798
0.55867,1,1.11965,0.08960
0.35380,1,1.11965,0.08602
-1.4555,1,-1.6319,0.29113
0.74778,1,1.42538,0.05734
0.76354,1,0.50819,0.08602
-1.2457,1,-1.3261,0.30704
-0.7108,1,-0.7147,0.19940
0.87385,1,0.81392,0.13369
0.25924,1,0.20245,0.11589
1.29100,1,1.11965,0.05603
1.51999,1,1.11965,0.06810
-0.2135,1,0.20245,0.08602
-1.5396,1,-1.6319,0.35424
-0.1977,1,-0.4090,0.23536
-0.7652,1,-0.4090,0.15167
-0.7299,1,-1.0204,0.19952
-1.3782,1,-1.6319,0.27072
-0.1504,1,0.81392,0.11577
0.92113,1,1.11965,0.07765
1.22056,1,-0.4090,0.09796
1.55150,1,1.42538,0.06571
1.45695,1,0.81392,0.06798
1.45695,1,1.11965,0.05615
-0.7931,1,-0.7147,0.23524
0.10165,1,0.20245,0.12186
1.92973,1,1.73111,0.02628
0.14893,1,0.81392,0.10394
0.41683,1,0.81392,0.11589
0.59019,1,0.50819,0.08590
0.98417,1,1.11965,0.10991
-0.9999,1,-0.7147,0.26881
-0.4972,1,-1.0204,0.16248
-0.9204,1,-1.3261,0.21624
-0.2450,1,-0.1032,0.13381
-0.1032,1,0.50819,0.13381
1.85062,1,0.50819,0.06212
0.43259,1,0.20245,0.08243
0.00709,1,-0.4090,0.15770
-0.5759,1,-0.7147,0.15173
1.34663,1,1.42538,0.06810
-1.4411,1,-1.3261,0.27706
0.29076,1,-0.7147,0.12544
0.90380,1,-0.7147,0.13978
-0.9369,1,-0.4090,0.15161
-0.8963,1,-1.0204,0.15686
-0.4178,1,-1.0204,0.21123
-0.5759,1,-0.4090,0.21385
0.25924,1,-0.1032,0.14563
0.82658,1,0.81392,0.11589
-0.0516,1,-0.7147,0.23524
-1.4898,1,-1.6319,0.31063
2.24491,1,1.73111,0.04301
0.19620,1,-0.1032,0.10991
1.72486,1,1.42538,0.08948
-0.4924,1,-0.7147,0.15758
0.49952,1,0.81392,0.10274
-0.7808,1,-1.3261,0.27120
1.61454,1,1.11965,0.03225
1.37815,1,1.11965,0.06571
-0.9069,1,-0.7147,0.18757
1.14176,1,2.03684,0.03225
0.43259,1,0.50819,0.09438
-0.4656,1,0.20245,0.17562
0.35380,1,0.81392,0.08243
-0.1174,1,-0.4090,0.15173
0.57443,1,1.73111,0.08602
0.59807,1,0.81392,0.09139
-0.1504,1,-0.4090,0.18757
-0.4656,1,-0.4090,0.27419
-0.1098,1,-1.0204,0.16248
-0.4341,1,-0.4090,0.21744
-0.8911,1,-0.4090,0.39068
1.61454,1,1.73111,0.06451
-0.2560,1,-0.4090,0.14575
0.85967,1,1.73111,0.06511
1.61454,1,0.81392,0.07048
-0.0874,1,0.50819,0.09737
-0.8706,1,-1.3261,0.27240
-0.8675,1,-0.4090,0.20549
-0.1384,1,-0.7147,0.14492
-1.6633,1,-1.9376,0.45878
0.11741,1,-0.1032,0.14934
-0.3080,1,-0.1032,0.15639
-0.3569,1,-0.4090,0.17550
-0.9069,1,-0.4090,0.17801
-1.1212,1,-0.1032,0.22102
0.47987,1,0.81392,0.05017
-1.4175,1,-1.3261,0.22222
0.44835,1,-0.7147,0.17443
-1.5136,1,0.81392,0.14324
-0.4972,1,0.50819,0.10274
-0.4662,1,-1.0204,0.22939
-1.6791,1,-1.9376,0.37275
2.00852,1,1.11965,0.06200
-1.2142,1,-0.7147,0.24133
-1.4570,1,-1.6319,0.27060
-0.1331,1,0.81392,0.09784
-1.4270,1,-1.6319,0.28052
-0.8439,1,-0.1032,0.16367
1.23994,1,0.50819,0.07992
0.59019,1,1.42538,0.15173
-1.4600,1,-1.6319,0.35483
0.54707,1,1.73111,0.05973
-0.4814,1,-0.4090,0.20549
0.90537,1,0.81392,0.07407
-1.0802,1,-0.4090,0.19832
-0.5287,1,-1.3261,0.21744
-1.4711,1,0.81392,0.13739
1.45695,1,1.42538,0.04420
-0.1631,1,-1.0204,0.21612
-0.8108,1,-0.7147,0.18745
0.81082,1,-0.1032,0.07825
-1.4900,1,-1.6319,0.37753
-0.4469,1,-1.0204,0.17732
-0.9178,1,-1.3261,0.27060
0.00216,1,1.11965,0.10633
-0.6390,1,-0.1032,0.18160
0.25924,1,1.42538,0.08721
-0.5444,1,-0.7147,0.16129
0.82027,1,0.50819,0.07992
1.33087,1,1.11965,0.06810
-1.2346,1,-1.3261,0.21021
1.18904,1,0.81392,0.04659
-0.6547,1,0.50819,0.15770
1.58302,1,1.73111,0.04659
-1.5609,1,-1.6319,0.35483
-0.8911,1,-1.0204,0.25328
-1.1709,1,-1.6319,0.29335
-0.6390,1,-0.4090,0.18757
1.16542,1,0.81392,0.10991
-0.0401,1,-1.3261,0.13978
-1.1672,1,-1.0204,0.19940
1.44119,1,0.81392,0.05017
-0.8407,1,-0.4090,0.20549
2.59162,1,1.73111,0.03643
1.55938,1,0.81392,0.07287
0.66898,1,0.50819,0.08482
-0.0209,1,0.20245,0.11290
-1.1196,1,-1.0204,0.24719
0.28288,1,1.11965,0.09677
-0.1504,1,0.20245,0.12664
0.54291,1,0.81392,0.08602
0.19620,1,0.20245,0.17562
0.42471,1,-0.1032,0.08602
-1.6196,1,-1.6319,0.24002
1.03145,1,1.11965,0.06810
-1.5360,1,-1.3261,0.31290
0.40107,1,0.81392,0.09199
-0.6153,1,0.20245,0.17801
-0.9296,1,-1.0204,0.17550
-0.8459,1,-1.0204,0.19103
-0.3159,1,0.81392,0.15173
1.74062,1,1.11965,0.06212
-1.4790,1,-1.6319,0.30454
-0.3364,1,-0.1032,0.12544
-1.0645,1,-1.3261,0.23476
1.01569,1,1.73111,0.06690
-0.5129,1,-1.0204,0.22222
-1.3299,1,-1.6319,0.25913
-0.6075,1,-0.7147,0.22939
-0.7178,1,0.81392,0.05734
1.06297,1,-0.1032,0.09796
0.51139,1,0.50819,0.07992
0.60595,1,1.42538,0.08602
-0.2765,1,0.81392,0.16356
0.53407,1,0.20245,0.12771
-0.5129,1,0.81392,0.28303
-0.1662,1,-0.4090,0.14575
1.07873,1,1.11965,0.07287
-0.8298,1,-0.7147,0.04898
1.60375,1,1.11965,0.05603
0.84234,1,1.42538,0.07048
-0.9775,1,-1.0204,0.19354
-0.1189,1,0.50819,0.13978
13.5916,1,0.20245,0.12186
0.53345,1,1.73111,0.06798
0.96841,1,0.81392,0.07885
1.20480,1,1.73111,0.06212
-0.0874,1,0.20245,0.15173
1.38255,1,1.42538,0.03823
0.18044,1,-0.1032,0.10394
-1.1811,1,-1.0204,0.26523
0.51139,1,0.20245,0.12186
-0.1189,1,-0.1032,0.14934
0.85809,1,0.81392,0.13978
-0.4609,1,-0.4090,0.19235
0.49563,1,0.81392,0.09199
-0.7493,1,-0.4090,0.18637
-0.2450,1,-0.4090,0.15758
-0.6960,1,-0.4090,0.19940
1.61454,1,0.81392,0.06212
-1.0109,1,-1.0204,0.19832
0.25924,1,0.20245,0.09796
-0.3711,1,-0.4090,0.23166
1.25208,1,0.81392,0.08829
1.42543,1,0.20245,0.09796
0.66898,1,0.81392,0.14575
0.82658,1,0.50819,0.08363
0.90537,1,1.42538,0.06212
0.10165,1,1.11965,0.09199
0.57443,1,0.81392,0.09199
0.12683,1,-1.0204,0.22340
1.29936,1,0.50819,0.07407
0.41683,1,1.11965,0.08363
2.22915,1,1.42538,0.05017
-0.5129,1,0.81392,0.10382
-0.3868,1,-0.7147,0.20549
2.79649,1,1.73111,0.03823
-1.6161,1,-1.6319,0.30585
-1.3303,1,-1.6319,0.33990
0.99993,1,0.20245,0.09677
-0.9790,1,-1.0204,0.18637
-1.3483,1,-1.0204,0.26989
0.62171,1,0.81392,0.08482
-0.9652,1,-0.7147,0.25555
-1.4390,1,-1.6319,0.36081
-1.4112,1,-1.6319,0.34289
0.63746,1,0.50819,0.10035
-0.3159,1,0.50819,0.12174
0.08589,1,0.20245,0.10274
-0.9075,1,-1.3261,0.22222
-1.6523,1,-1.6319,0.45997
0.14893,1,0.81392,0.09199
-0.2765,1,0.20245,0.15161
-0.1584,1,-0.4090,0.15161
-0.6501,1,-1.0204,0.16881
-0.0401,1,0.20245,0.13381
0.60595,1,1.73111,0.05495
-0.3711,1,0.20245,0.20537
-0.2006,1,0.20245,0.08948
1.01569,1,0.20245,0.08602
-0.9211,1,-1.0204,0.24121
-0.9069,1,-0.7147,0.24133
-0.1221,1,-0.1032,0.12771
0.14105,1,0.50819,0.11469
-1.4118,1,-1.3261,0.29151
0.32228,1,0.50819,0.09187
0.92901,1,-0.1032,0.08004
1.87457,1,1.73111,0.04420
0.19305,1,0.50819,0.13381
0.57443,1,0.20245,0.09784
0.35380,1,0.20245,0.09916
-0.2923,1,1.42538,0.09080
-0.1920,1,0.20245,0.18148
0.08589,1,0.50819,0.08602
-0.3238,1,-0.1032,0.14575
-0.7773,1,-0.1032,0.16356
1.04721,1,0.50819,0.05973
-0.1811,1,-1.0204,0.17550
0.84234,1,0.81392,0.12783
2.30795,1,1.42538,0.03942
-0.5287,1,-0.7147,0.07992
-1.0645,1,-0.7147,0.15758
0.08589,1,0.50819,0.09796
0.66898,1,0.50819,0.08004
-0.7335,1,-0.7147,0.19940
-1.2811,1,-1.0204,0.18614
1.42543,1,1.73111,0.04540
1.56726,1,1.42538,0.03584
0.81870,1,1.42538,0.05615
0.96841,1,0.50819,0.07287
2.00852,1,0.50819,0.05615
-0.1221,1,-1.0204,0.22329
-1.3082,1,-1.6319,0.28183
0.73990,1,0.20245,0.10931
0.35380,1,1.42538,0.08004
0.59019,1,0.50819,0.10155
0.59019,1,1.42538,0.06929
0.16469,1,0.81392,0.09438
